"id","external_id","tekra_key","asbis_key","name_bg","name_en","sort_order","platform","created_at","updated_at","created_by","last_modified_by","is_filter","most_key","filter_order"
6122,390,,,Слотoве PCI-E x1,PCI-E x1,802,VALI,2026-06-03 01:02:17.117,2026-06-03 01:02:17.117,system,system,true,,
6123,391,,,Слотове PCI-E,PCI-E slots,803,VALI,2026-06-03 01:02:17.124,2026-06-03 01:02:17.124,system,system,true,,
6124,393,,,Форм фактор.,Dimension,1425,VALI,2026-06-03 01:02:17.126,2026-06-03 01:02:17.126,system,system,true,,
6125,394,,,Сокет,CPU Socket,786,VALI,2026-06-03 01:02:17.149,2026-06-03 01:02:17.149,system,system,true,,
6126,395,,,Тип клавиатура,Тype keyboard,241,VALI,2026-06-03 01:02:17.163,2026-06-03 01:02:17.163,system,system,true,,
6127,402,,,Дисково пространство,Disk space,780,VALI,2026-06-03 01:02:17.168,2026-06-03 01:02:17.168,system,system,true,,
3369,962,,,Съвместими модели,Compatibility,1057,VALI,2026-05-18 11:42:06.323,2026-05-18 11:42:06.323,system,system,false,,
3370,963,,,Химически състав,Chemical composition,1055,VALI,2026-05-18 11:42:06.337,2026-05-18 11:42:06.337,system,system,true,,
3371,966,,,Напрежение (V),Voltage (V),1053,VALI,2026-05-18 11:42:06.340,2026-05-18 11:42:06.340,system,system,true,,
3372,967,,,Размери,Dimension,1468,VALI,2026-05-18 11:42:06.342,2026-05-18 11:42:06.342,system,system,false,,
6128,405,,,Честота процесор,CPU Frequency,778,VALI,2026-06-03 01:02:17.170,2026-06-03 01:02:17.170,system,system,false,,
6129,407,,,Включени програми,Included programs,783,VALI,2026-06-03 01:02:17.171,2026-06-03 01:02:17.171,system,system,true,,
3408,1069,,,RAM памет,RAM,1149,VALI,2026-05-18 11:42:06.457,2026-06-02 09:59:36.517,system,system,true,ram,
3416,1103,,,Wireless,Wireless,1180,VALI,2026-05-18 11:42:06.499,2026-06-02 09:59:36.517,system,system,true,wireless,
6130,413,,,Други характеристики,Other,1426,VALI,2026-06-03 01:02:17.175,2026-06-03 01:02:17.175,system,system,true,,
6131,414,,,Интерфейс Serial ATA,Interface Serial ATA,804,VALI,2026-06-03 01:02:17.177,2026-06-03 01:02:17.177,system,system,true,,
6132,415,,,Тип аксесоар.,Gaming keyboard,240,VALI,2026-06-03 01:02:17.182,2026-06-03 01:02:17.182,system,system,true,,
6133,416,,,Съвместимост,Compatibility ,252,VALI,2026-06-03 01:02:17.184,2026-06-03 01:02:17.184,system,system,true,,
6134,417,,,Цвят.,Colour,253,VALI,2026-06-03 01:02:17.193,2026-06-03 01:02:17.193,system,system,true,,
6135,418,,,Технология,Technology,814,VALI,2026-06-03 01:02:17.212,2026-06-03 01:02:17.212,system,system,true,,
6136,419,,,Честотен диапазон на слушалките (Hz),Frequency Range (Headphone),817,VALI,2026-06-03 01:02:17.214,2026-06-03 01:02:17.214,system,system,true,,
6137,420,,,Интерфейс,Interface,815,VALI,2026-06-03 01:02:17.239,2026-06-03 01:02:17.239,system,system,true,,
6138,421,,,Диаметър високоговорител (mm),Speaker Diameter (mm),820,VALI,2026-06-03 01:02:17.254,2026-06-03 01:02:17.254,system,system,true,,
6139,422,,,Съпротивление на слушалките (Ω),Impedance (Headphone) (Ω),818,VALI,2026-06-03 01:02:17.270,2026-06-03 01:02:17.270,system,system,true,,
6140,424,,,Цвят,Colour,824,VALI,2026-06-03 01:02:17.283,2026-06-03 01:02:17.283,system,system,false,,
6141,425,,,Тип аксесоар,Accessory type,813,VALI,2026-06-03 01:02:17.309,2026-06-03 01:02:17.309,system,system,true,,
6142,426,,,Съвместимост,Compatibility,823,VALI,2026-06-03 01:02:17.312,2026-06-03 01:02:17.312,system,system,true,,
3392,1036,,,Други,Other,1051,VALI,2026-05-18 11:42:06.417,2026-05-18 11:42:06.417,system,system,false,,
3393,1037,,,Захранване,Power Supply,1119,VALI,2026-05-18 11:42:06.419,2026-05-18 11:42:06.419,system,system,true,,
3394,1038,,,Размери,Dimension,2062,VALI,2026-05-18 11:42:06.420,2026-05-18 11:42:06.420,system,system,true,,
3395,1040,,,Аларма,Alarm,1120,VALI,2026-05-18 11:42:06.421,2026-05-18 11:42:06.421,system,system,true,,
3396,1041,,,Цвят,Colour,1118,VALI,2026-05-18 11:42:06.422,2026-05-18 11:42:06.422,system,system,true,,
3397,1042,,,Дисплей,Display,1115,VALI,2026-05-18 11:42:06.432,2026-05-18 11:42:06.432,system,system,true,,
6143,427,,,Други,Other,2172,VALI,2026-06-03 01:02:17.327,2026-06-03 01:02:17.327,system,system,false,,
3399,1049,,,Други,Other,2064,VALI,2026-05-18 11:42:06.435,2026-05-18 11:42:06.435,system,system,false,,
3400,1050,,,Радиочасовник,Radio Clock,1123,VALI,2026-05-18 11:42:06.436,2026-05-18 11:42:06.436,system,system,false,,
6144,428,,,Приложение,Application,822,VALI,2026-06-03 01:02:17.378,2026-06-03 01:02:17.378,system,system,true,,
3402,1056,,,Тип аксесоар,Type accessory,2091,VALI,2026-05-18 11:42:06.440,2026-05-18 11:42:06.440,system,system,true,,
3403,1057,,,Съвместимост,Compatibility,2092,VALI,2026-05-18 11:42:06.441,2026-05-18 11:42:06.441,system,system,true,,
3404,1060,,,Други,Other,1129,VALI,2026-05-18 11:42:06.442,2026-05-18 11:42:06.442,system,system,true,,
6145,429,,,Съвместими сокети,CPU Socket,92,VALI,2026-06-03 01:02:17.382,2026-06-03 01:02:17.382,system,system,true,,
6146,431,,,Поток на въздух (CFM),CFM,96,VALI,2026-06-03 01:02:17.450,2026-06-03 01:02:17.450,system,system,false,,
6147,432,,,Ниво на шум,Noise Level,98,VALI,2026-06-03 01:02:17.530,2026-06-03 01:02:17.530,system,system,false,,
3410,1073,,,Резолюция,Resolution,1147,VALI,2026-05-18 11:42:06.468,2026-05-18 11:42:06.468,system,system,true,,
3411,1077,,,ОС,OS,1792,VALI,2026-05-18 11:42:06.477,2026-05-18 11:42:06.477,system,system,true,,
3412,1079,,,Предназначение,Type,1134,VALI,2026-05-18 11:42:06.479,2026-05-18 11:42:06.479,system,system,true,,
3413,1085,,,Тип памет,Memory type,1150,VALI,2026-05-18 11:42:06.486,2026-05-18 11:42:06.486,system,system,true,,
3414,1090,,,Аудио,Audio,1165,VALI,2026-05-18 11:42:06.494,2026-05-18 11:42:06.494,system,system,true,,
3415,1094,,,Поддържани карти,Supported cards,1167,VALI,2026-05-18 11:42:06.497,2026-05-18 11:42:06.497,system,system,true,,
6148,436,,,Други,Other,2348,VALI,2026-06-03 01:02:17.596,2026-06-03 01:02:17.596,system,system,false,,
3417,1104,,,Батерия,Battery,1449,VALI,2026-05-18 11:42:06.500,2026-05-18 11:42:06.500,system,system,false,,
3418,1105,,,Сигурност,Security,1742,VALI,2026-05-18 11:42:06.508,2026-05-18 11:42:06.508,system,system,true,,
3419,1107,,,Размери,Dimension,1793,VALI,2026-05-18 11:42:06.510,2026-05-18 11:42:06.510,system,system,false,,
3420,1108,,,Цвят,Colour,1795,VALI,2026-05-18 11:42:06.517,2026-05-18 11:42:06.517,system,system,true,,
3421,1112,,,Аспект изображение,Aspect Ratio,1148,VALI,2026-05-18 11:42:06.526,2026-05-18 11:42:06.526,system,system,true,,
3422,1115,,,Микрофон,Microphone,1172,VALI,2026-05-18 11:42:06.533,2026-05-18 11:42:06.533,system,system,true,,
6149,443,,,Защита от пренапрежение,Overload Protection,832,VALI,2026-06-03 01:02:17.652,2026-06-03 01:02:17.652,system,system,false,,
6150,458,,,Шум,Noise Level,844,VALI,2026-06-03 01:02:17.656,2026-06-03 01:02:17.656,system,system,true,,
6151,465,,,Интерфейс клавиатура,Interface keyboard,855,VALI,2026-06-03 01:02:17.661,2026-06-03 01:02:17.661,system,system,true,,
6152,467,,,Свързване,Connection,853,VALI,2026-06-03 01:02:17.666,2026-06-03 01:02:17.666,system,system,true,,
6154,470,,,Рисивър,Interface receiver,861,VALI,2026-06-03 01:02:17.669,2026-06-03 01:02:17.669,system,system,true,,
6155,471,,,Размери,Dimension,1394,VALI,2026-06-03 01:02:17.672,2026-06-03 01:02:17.672,system,system,false,,
6156,473,,,Други,Other,2427,VALI,2026-06-03 01:02:17.735,2026-06-03 01:02:17.735,system,system,true,,
6157,488,,,Свързаност,Connection,867,VALI,2026-06-03 01:02:17.755,2026-06-03 01:02:17.755,system,system,true,,
6158,489,,,Цвят,Colour,2270,VALI,2026-06-03 01:02:17.760,2026-06-03 01:02:17.760,system,system,true,,
6159,490,,,Дължина кабел,Cable Length,871,VALI,2026-06-03 01:02:17.781,2026-06-03 01:02:17.781,system,system,true,,
6160,493,,,Дизайн.,Design,862,VALI,2026-06-03 01:02:17.815,2026-06-03 01:02:17.815,system,system,true,,
6161,498,,,Стандарт Wi-Fi.,Standard Wi-Fi,349,VALI,2026-06-03 01:02:17.817,2026-06-03 01:02:17.817,system,system,true,,
6162,499,,,Скорост на прехвърляне Ethernet.,Transfer rate Ethernet,353,VALI,2026-06-03 01:02:17.830,2026-06-03 01:02:17.830,system,system,true,,
6163,500,,,Честота.,Frequency,352,VALI,2026-06-03 01:02:17.834,2026-06-03 01:02:17.834,system,system,true,,
6164,501,,,Портове WAN.,WAN ports,351,VALI,2026-06-03 01:02:17.837,2026-06-03 01:02:17.837,system,system,true,,
6165,502,,,Printserver.,Printserver,361,VALI,2026-06-03 01:02:17.848,2026-06-03 01:02:17.848,system,system,true,,
6166,503,,,Порт USB.,USB port,358,VALI,2026-06-03 01:02:17.849,2026-06-03 01:02:17.849,system,system,true,,
6167,504,,,"3G/4G.","3G/4G",360,VALI,2026-06-03 01:02:17.857,2026-06-03 01:02:17.857,system,system,true,,
6168,505,,,Размери (мм),Dimension (mm),2019,VALI,2026-06-03 01:02:17.860,2026-06-03 01:02:17.860,system,system,false,,
6169,507,,,Сигурност.,Security,356,VALI,2026-06-03 01:02:17.929,2026-06-03 01:02:17.929,system,system,true,,
3444,1179,,,Интерфейс,Interface,138,VALI,2026-05-18 11:42:06.613,2026-05-18 11:42:06.613,system,system,true,,
3445,1191,,,Размери (мм),Dimension (mm),651,VALI,2026-05-18 11:42:06.617,2026-05-18 11:42:06.617,system,system,true,,
6170,508,,,Портове LAN.,LAN ports,350,VALI,2026-06-03 01:02:17.949,2026-06-03 01:02:17.949,system,system,true,,
6171,509,,,Други,Other,2210,VALI,2026-06-03 01:02:17.970,2026-06-03 01:02:17.970,system,system,true,,
6172,510,,,Антена.,Antena,357,VALI,2026-06-03 01:02:17.989,2026-06-03 01:02:17.989,system,system,true,,
3449,1198,,,Други,Other,2259,VALI,2026-05-18 11:42:06.626,2026-05-18 11:42:06.626,system,system,true,,
3450,1200,,,Интерфейс,Interface,100,VALI,2026-05-18 11:42:06.627,2026-05-18 11:42:06.627,system,system,true,,
3451,1201,,,Тип,Type,101,VALI,2026-05-18 11:42:06.633,2026-05-18 11:42:06.633,system,system,true,,
3452,1203,,,Видео формати,Video Format,102,VALI,2026-05-18 11:42:06.634,2026-05-18 11:42:06.634,system,system,true,,
3453,1204,,,Други,Other,1966,VALI,2026-05-18 11:42:06.636,2026-05-18 11:42:06.636,system,system,false,,
6173,512,,,MAC адреси,MAC Address,366,VALI,2026-06-03 01:02:18.029,2026-06-03 01:02:18.029,system,system,true,,
3455,1209,,,Операционна система,OS,143,VALI,2026-05-18 11:42:06.648,2026-05-18 11:42:06.648,system,system,true,,
6174,514,,,Работна температура,Operating temperature,368,VALI,2026-06-03 01:02:18.034,2026-06-03 01:02:18.034,system,system,true,,
6175,515,,,Захранване,Power Requirement,369,VALI,2026-06-03 01:02:18.037,2026-06-03 01:02:18.037,system,system,true,,
6176,516,,,Размери,Dimension (mm),374,VALI,2026-06-03 01:02:18.058,2026-06-03 01:02:18.058,system,system,false,,
6177,517,,,Буфер памет,Buffer Memory,370,VALI,2026-06-03 01:02:18.121,2026-06-03 01:02:18.121,system,system,true,,
6178,522,,,Тип аксесоар,Type,872,VALI,2026-06-03 01:02:18.137,2026-06-03 01:02:18.137,system,system,true,,
6179,523,,,Цвят,Colour,2430,VALI,2026-06-03 01:02:18.139,2026-06-03 01:02:18.139,system,system,true,,
3462,1250,,,Тип консуматив,Filament Material,1215,VALI,2026-05-18 11:42:06.682,2026-05-18 11:42:06.682,system,system,true,,
3463,1260,,,Размери,Dimension,2039,VALI,2026-05-18 11:42:06.686,2026-05-18 11:42:06.686,system,system,true,,
3464,1262,,,Свързаност.,Connectivity,1210,VALI,2026-05-18 11:42:06.688,2026-05-18 11:42:06.688,system,system,true,,
3465,1263,,,Технология.,Technology,1213,VALI,2026-05-18 11:42:06.696,2026-05-18 11:42:06.696,system,system,true,,
6180,525,,,Външни размери,External Dimension,874,VALI,2026-06-03 01:02:18.160,2026-06-03 01:02:18.160,system,system,false,,
6181,527,,,Материал,material 	,876,VALI,2026-06-03 01:02:18.201,2026-06-03 01:02:18.201,system,system,true,,
3468,1272,,,Брой ядра,Number of cores,1231,VALI,2026-05-18 11:42:06.715,2026-05-18 11:42:06.715,system,system,true,,
3469,1276,,,Чипсет,Chipset,1234,VALI,2026-05-18 11:42:06.724,2026-05-18 11:42:06.724,system,system,true,,
3470,1282,,,Тип памет,Memory type,1235,VALI,2026-05-18 11:42:06.742,2026-05-18 11:42:06.742,system,system,true,,
3471,1283,,,Честота памет,Frequency Memory,1238,VALI,2026-05-18 11:42:06.748,2026-05-18 11:42:06.748,system,system,true,,
3472,1284,,,RAM памет,RAM capocity (GB),1236,VALI,2026-05-18 11:42:06.755,2026-05-18 11:42:06.755,system,system,true,,
3473,1288,,,Скорост на въртене (об/мин),HDD speed rpm,1254,VALI,2026-05-18 11:42:06.760,2026-05-18 11:42:06.760,system,system,true,,
3474,1291,,,Видео чипсет,Video chipset,1241,VALI,2026-05-18 11:42:06.762,2026-05-18 11:42:06.762,system,system,true,,
3475,1292,,,Капацитет видео памет,Capacity Video Memory,1243,VALI,2026-05-18 11:42:06.765,2026-05-18 11:42:06.765,system,system,true,,
3476,1293,,,Тип видео памет,Type video memory,1244,VALI,2026-05-18 11:42:06.770,2026-05-18 11:42:06.770,system,system,true,,
3477,1295,,,Мрежа,Network,1258,VALI,2026-05-18 11:42:06.776,2026-05-18 11:42:06.776,system,system,true,,
3478,1298,,,Клавиатура,Кeyboard,1261,VALI,2026-05-18 11:42:06.781,2026-05-18 11:42:06.781,system,system,true,,
3479,1299,,,Операционна система,Operating system,1604,VALI,2026-05-18 11:42:06.783,2026-05-18 11:42:06.783,system,system,true,,
3480,1304,,,Размери (мм),Dimension (mm),1773,VALI,2026-05-18 11:42:06.790,2026-05-18 11:42:06.790,system,system,false,,
6182,528,,,Вътрешни размери,Internal dimensions,875,VALI,2026-06-03 01:02:18.208,2026-06-03 01:02:18.208,system,system,false,,
6183,529,,,Портове,Ports,204,VALI,2026-06-03 01:02:18.254,2026-06-03 01:02:18.254,system,system,true,,
6184,530,,,Размери,Dimension,2375,VALI,2026-06-03 01:02:18.261,2026-06-03 01:02:18.261,system,system,true,,
6185,532,,,Екстри,Extras,2379,VALI,2026-06-03 01:02:18.285,2026-06-03 01:02:18.285,system,system,true,,
6186,533,,,Цвят,Colour,2378,VALI,2026-06-03 01:02:18.293,2026-06-03 01:02:18.293,system,system,true,,
6187,536,,,Дължина кабел (m), Cable Length (m),816,VALI,2026-06-03 01:02:18.299,2026-06-03 01:02:18.299,system,system,true,,
6188,537,,,Тип хард диск,Type,763,VALI,2026-06-03 01:02:18.323,2026-06-03 01:02:18.323,system,system,true,,
6189,538,,,Капацитет,Capacity,764,VALI,2026-06-03 01:02:18.326,2026-06-03 01:02:18.326,system,system,true,,
6190,539,,,Скорост,Rotational speed (RPM),765,VALI,2026-06-03 01:02:18.337,2026-06-03 01:02:18.337,system,system,true,,
6191,540,,,Интерфейс,Interface,766,VALI,2026-06-03 01:02:18.340,2026-06-03 01:02:18.340,system,system,true,,
6192,541,,,Време за четене,"Average seek, read",770,VALI,2026-06-03 01:02:18.343,2026-06-03 01:02:18.343,system,system,true,,
6193,542,,,Време за запис,"Average seek, write",771,VALI,2026-06-03 01:02:18.345,2026-06-03 01:02:18.345,system,system,true,,
6194,543,,,Форм фактор,Form Factor,768,VALI,2026-06-03 01:02:18.347,2026-06-03 01:02:18.347,system,system,true,,
6195,544,,,Буфер,Cache,769,VALI,2026-06-03 01:02:18.348,2026-06-03 01:02:18.348,system,system,true,,
6196,545,,,Скорост на трансфер SATA,Data transfer rate - SATA,767,VALI,2026-06-03 01:02:18.353,2026-06-03 01:02:18.353,system,system,true,,
6197,546,,,Размери (мм),Dimension (mm),772,VALI,2026-06-03 01:02:18.358,2026-06-03 01:02:18.358,system,system,true,,
6198,547,,,SURROUND 7.1 Dolby,SURROUND 7.1 Dolby,819,VALI,2026-06-03 01:02:18.368,2026-06-03 01:02:18.368,system,system,true,,
6199,549,,,Тип аксесоар,Accessory type ,886,VALI,2026-06-03 01:02:18.373,2026-06-03 01:02:18.373,system,system,false,,
1871,,,,Вид свързване,,14,,2026-04-23 11:19:52.415,2026-08-20 09:55:41.356,ADMIN,d.eshanovski@gmail.com,true,,
6200,550,,,Съвместимост,Compatibility,887,VALI,2026-06-03 01:02:18.375,2026-06-03 01:02:18.375,system,system,false,,
6201,552,,,Захранване.,Power supply,359,VALI,2026-06-03 01:02:18.376,2026-06-03 01:02:18.376,system,system,false,,
6202,553,,,Тип аксесоар,Type,879,VALI,2026-06-03 01:02:18.405,2026-06-03 01:02:18.405,system,system,true,,
6203,554,,,Съвместими модели,Compatibility,882,VALI,2026-06-03 01:02:18.408,2026-06-03 01:02:18.408,system,system,true,,
6204,555,,,Диагонал (inch),For Display Size (inch),880,VALI,2026-06-03 01:02:18.427,2026-06-03 01:02:18.427,system,system,true,,
3506,1394,,,Тип,Type,1313,VALI,2026-05-18 11:42:06.902,2026-05-18 11:42:06.902,system,system,false,,
3507,1396,,,Цвят,Colour,1541,VALI,2026-05-18 11:42:06.903,2026-05-18 11:42:06.903,system,system,true,,
3508,1397,,,Други,Other,1542,VALI,2026-05-18 11:42:06.905,2026-05-18 11:42:06.905,system,system,true,,
6205,556,,,Цвят,Colour,883,VALI,2026-06-03 01:02:18.438,2026-06-03 01:02:18.438,system,system,true,,
6206,557,,,Материал,Material,884,VALI,2026-06-03 01:02:18.446,2026-06-03 01:02:18.446,system,system,true,,
6207,559,,,Размери,Dimension,885,VALI,2026-06-03 01:02:18.455,2026-06-03 01:02:18.455,system,system,true,,
