"id","tekra_id","tekra_slug","asbis_id","asbis_code","external_id","name_en","name_bg","slug","category_path","show_flag","sort_order","parent_id","platform","is_promo_active","created_at","updated_at","created_by","last_modified_by","alias_of_id"
668,,,,,,Адаптер за Захранване,Адаптер за Захранване,adapter-za-zahranvane-asbis,zahranvane-i-kabeli/adapter-za-zahranvane-asbis,false,0,380,ASBIS,false,2026-08-06 11:58:56.805,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
669,,,,,,Захранване,Захранване,zahranvane-asbis,zahranvane-i-kabeli/zahranvane-asbis,false,0,380,ASBIS,false,2026-08-06 11:58:56.812,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
670,,,,,,Кабел,Кабел,kabel-asbis,zahranvane-i-kabeli/kabel-asbis,false,0,380,ASBIS,false,2026-08-06 11:58:56.836,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
671,,,,,,Захранване - разпределително устройство,Захранване - разпределително устройство,zahranvane-razpredelitelno-ustroystvo,zahranvane-i-kabeli/zahranvane-razpredelitelno-ustroystvo,false,0,380,ASBIS,false,2026-08-06 11:58:56.851,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
672,,,,,,USB Кабели,USB Кабели,usb-kabeli-asbis,zahranvane-i-kabeli/usb-kabeli-asbis,false,0,380,ASBIS,false,2026-08-06 11:58:56.869,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
673,,,,,,Непрекъсваемо Токозахранване,Непрекъсваемо Токозахранване,neprekasvaemo-tokozahranvane-asbis,zahranvane-i-kabeli/neprekasvaemo-tokozahranvane-asbis,false,0,380,ASBIS,false,2026-08-06 11:58:56.891,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
674,,,,,,HDMI Кабели,HDMI Кабели,hdmi-kabeli-asbis,zahranvane-i-kabeli/hdmi-kabeli-asbis,false,0,380,ASBIS,false,2026-08-06 11:58:56.907,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
676,,,,,,VGA Кабели,VGA Кабели,vga-kabeli-asbis,zahranvane-i-kabeli/vga-kabeli-asbis,false,0,380,ASBIS,false,2026-08-06 11:58:56.935,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
678,,,,,,Смартфони,Смартфони,smartfoni,telefoni/smartfoni,false,0,677,ASBIS,false,2026-08-06 11:58:56.948,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
797,,,,,,AI Recorder,AI рекордер,ai-recorder-asbis,other/ai-recorder-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:44.518,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
682,,,,,,Опаковка за пренасяне,Опаковка за пренасяне,opakovka-za-prenasyane-asbis,konektori/opakovka-za-prenasyane-asbis,false,0,395,ASBIS,false,2026-08-06 11:58:56.974,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
798,,,,,,VC Headsets,Видеоконферентни слушалки,vc-headsets-asbis,other/vc-headsets-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:44.528,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
683,,,,,,Калъфи за таблети,Калъфи за таблети,kalafi-za-tableti-asbis,konektori/kalafi-za-tableti-asbis,false,0,395,ASBIS,false,2026-08-06 11:58:56.981,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
684,,,,,,Адаптери,Адаптери,adapteri-asbis,adapteri/asbis,false,0,398,ASBIS,false,2026-08-06 11:58:56.987,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
417,,,,,,Памет,Памет,pamet-asbis,pamet/asbis,false,0,1,ASBIS,false,2026-05-19 15:47:30.542,2026-08-06 12:36:15.225,system,system,
407,,,,,,Клавиатура,Клавиатура,klaviatura,periferiya/klaviatura,false,0,54,ASBIS,false,2026-05-19 15:47:30.431,2026-08-06 12:36:15.225,system,system,
685,,,,,,Контролерна карта,Контролерна карта,kontrolerna-karta-asbis,adapteri/kontrolerna-karta-asbis,false,0,398,ASBIS,false,2026-08-06 11:58:56.994,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
686,,,,,,Порт Репликатор,Порт Репликатор,port-replikator-asbis,adapteri/port-replikator-asbis,false,0,398,ASBIS,false,2026-08-06 11:58:57.001,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
687,,,,,,Охладител,Охладител,ohladitel-asbis,ohladiteli/ohladitel-asbis,false,0,402,ASBIS,false,2026-08-06 11:58:57.008,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
688,,,,,,Авто видеорегистратор,Авто видеорегистратор,avto-videoregistrator-asbis,tsifrovi-fotoaparati/avto-videoregistrator-asbis,false,0,404,ASBIS,false,2026-08-06 11:58:57.014,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
689,,,,,,Клавиатура,Клавиатура,klaviatura-asbis,periferiya/klaviatura-asbis,false,0,406,ASBIS,false,2026-08-06 11:58:57.020,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
690,,,,,,Мишка,Мишка,mishka-asbis,periferiya/mishka-asbis,false,0,406,ASBIS,false,2026-08-06 11:58:57.026,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
570,,,,,,Dehumidifiers,Dehumidifiers,dehumidifiers,other/dehumidifiers,false,0,,ASBIS,false,2026-08-06 11:58:55.800,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
590,,,,,,Security - Surveillance Kit,Сигурност - Комплект за видеонаблюдение,security-surveillance-kit-asbis,other/security-surveillance-kit-asbis,false,0,,ASBIS,false,2026-08-06 11:58:56.043,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
594,,,,,,Pressure Cookers,Тенджери под налягане,pressure-cookers,other/pressure-cookers,false,0,,ASBIS,false,2026-08-06 11:58:56.074,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
595,,,,,,Liquidaiser,Блендер,liquidaiser,other/liquidaiser,false,0,,ASBIS,false,2026-08-06 11:58:56.081,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
925,,,,,,Pressure Cookers,Тенджери под налягане,pressure-cookers-asbis,other-asbis/pressure-cookers-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:03.642,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
926,,,,,,Liquidaiser,Блендер,liquidaiser-asbis,other-asbis/liquidaiser-asbis,false,0,875,ASBIS,false,2026-08-06 12:30:03.665,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
780,,,,,,Digital signage за вътрешна употреба,Digital signage за вътрешна употреба,digital-signage-za-vatreshna-upotreba,digital-signage-ids-asbis/digital-signage-za-vatreshna-upotreba,false,0,778,ASBIS,false,2026-08-06 11:58:57.803,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
714,,,,,,Видео Карта,Видео Карта,video-karta-asbis,video-adapteri/video-karta-asbis,false,0,436,ASBIS,false,2026-08-06 11:58:57.206,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
715,,,,,,Графичен процесор,Графичен процесор,grafichen-protsesor-asbis,video-adapteri/grafichen-protsesor-asbis,false,0,436,ASBIS,false,2026-08-06 11:58:57.216,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
716,,,,,,Видео адаптери,Видео адаптери,video-adapteri-asbis,video-adapteri/asbis,false,0,436,ASBIS,false,2026-08-06 11:58:57.230,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
717,,,,,,Преносим компютър - бизнес,Преносим компютър - бизнес,prenosim-kompyutar-biznes-asbis,prenosimi-kompyutri/prenosim-kompyutar-biznes-asbis,false,0,440,ASBIS,false,2026-08-06 11:58:57.247,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
718,,,,,,Преносим Компютър,Преносим Компютър,prenosim-kompyutar-asbis,prenosimi-kompyutri/prenosim-kompyutar-asbis,false,0,440,ASBIS,false,2026-08-06 11:58:57.261,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
719,,,,,,Гейминг аксесоари,Гейминг аксесоари,geyming-aksesoari-asbis,igri-i-multimediya/geyming-aksesoari-asbis,false,0,443,ASBIS,false,2026-08-06 11:58:57.270,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
720,,,,,,Гейминг стол,Гейминг стол,geyming-stol-asbis,igri-i-multimediya/geyming-stol-asbis,false,0,443,ASBIS,false,2026-08-06 11:58:57.278,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
721,,,,,,Гейминг клавиатура,Гейминг клавиатура,geyming-klaviatura-asbis,igri-i-multimediya/geyming-klaviatura-asbis,false,0,443,ASBIS,false,2026-08-06 11:58:57.286,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
722,,,,,,Гейминг мишка,Гейминг мишка,geyming-mishka-asbis,igri-i-multimediya/geyming-mishka-asbis,false,0,443,ASBIS,false,2026-08-06 11:58:57.293,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
723,,,,,,Гейминг слушалки,Гейминг слушалки,geyming-slushalki-asbis,igri-i-multimediya/geyming-slushalki-asbis,false,0,443,ASBIS,false,2026-08-06 11:58:57.304,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
726,,,,,,Гейминг контролер,Гейминг контролер,geyming-kontroler-asbis,igri-i-multimediya/geyming-kontroler-asbis,false,0,443,ASBIS,false,2026-08-06 11:58:57.347,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
728,,,,,,Гейминг комплекти,Гейминг комплекти,geyming-komplekti-asbis,igri-i-multimediya/geyming-komplekti-asbis,false,0,443,ASBIS,false,2026-08-06 11:58:57.379,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
932,,,,,,Multimedia - Subwoofer,Мултимедия - Субуфер,multimedia-subwoofer-asbis,multimedien-harduer/multimedia-subwoofer-asbis,false,0,325,ASBIS,false,2026-08-06 12:30:03.867,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
933,,,,,,Range Extender,Разширител на обхват,range-extender-asbis,mrezhovi-produkti/range-extender-asbis,false,0,333,ASBIS,false,2026-08-06 12:30:03.896,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
934,,,,,,Networking - Хардуеър,Мрежов хардуер,networking-harduear-asbis,mrezhovi-produkti/networking-harduear-asbis,false,0,333,ASBIS,false,2026-08-06 12:30:03.903,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
935,,,,,,Soft OEM. MS Server media CD,Софт OEM - MS Server медия CD,soft-oem-ms-server-media-cd-asbis,softuear/soft-oem-ms-server-media-cd-asbis,false,0,348,ASBIS,false,2026-08-06 12:30:03.926,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
806,,,,,,VC Docks,Видеоконферентни докинг станции,vc-docks-asbis,other/vc-docks-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:45.264,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
807,,,,,,Gaming Wheel Base,Гейминг база за волан,gaming-wheel-base-asbis,other/gaming-wheel-base-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:45.269,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
814,,,,,,Dehumidifiers,Dehumidifiers,dehumidifiers-asbis,other/dehumidifiers-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:45.826,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
816,,,,,,Compressor,Compressor,compressor-asbis,other/compressor-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:45.843,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
819,,,,,,Hand Blender,Hand Blender,hand-blender-asbis,other/hand-blender-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:45.897,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
729,,,,,,Игри за конзоли,Игри за конзоли,igri-za-konzoli,igri-i-multimediya/igri-za-konzoli,false,0,443,ASBIS,false,2026-08-06 11:58:57.384,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
735,,,,,,Машинки за подстригване,Машинки за подстригване,mashinki-za-podstrigvane,drebni-domakinski-uredi/mashinki-za-podstrigvane,false,0,454,ASBIS,false,2026-08-06 11:58:57.448,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
736,,,,,,Овлажнители за въздух,Овлажнители за въздух,ovlazhniteli-za-vazduh,drebni-domakinski-uredi/ovlazhniteli-za-vazduh,false,0,454,ASBIS,false,2026-08-06 11:58:57.458,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
741,,,,,,Фурни,Фурни,furni,edra-domakinska-tehnika/furni,false,0,740,ASBIS,false,2026-08-06 11:58:57.554,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
743,,,,,,Фото аксесоари,Фото аксесоари,foto-aksesoari,foto/aksesoari,false,0,742,ASBIS,false,2026-08-06 11:58:57.567,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
745,,,,,,PC таблет,PC таблет,pc-tablet-asbis,tableti/pc-tablet-asbis,false,0,744,ASBIS,false,2026-08-06 11:58:57.579,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
746,,,,,,PC таблет с Windows,PC таблет с Windows,pc-tablet-s-windows-asbis,tableti/pc-tablet-s-windows-asbis,false,0,744,ASBIS,false,2026-08-06 11:58:57.585,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
953,,,,,,IDS стенен монтаж,IDS стенен монтаж,ids-stenen-montazh-asbis,digital-signage-ids-asbis/ids-stenen-montazh-asbis,false,0,952,ASBIS,false,2026-08-06 12:30:04.276,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
820,,,,,,Несъответствие с Розета данните,Несъответствие с Розета данните,nesaotvetstvie-s-rozeta-dannite-asbis,other/nesaotvetstvie-s-rozeta-dannite-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:45.977,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
747,,,,,,Смарт везна,Смарт везна,smart-vezna,grizha-za-zdraveto/smart-vezna,false,0,486,ASBIS,false,2026-08-06 11:58:57.593,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
829,,,,,,Electric Fans,Electric Fans,electric-fans-asbis,other/electric-fans-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:46.207,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
748,,,,,,Смарт фитнес уред,Смарт фитнес уред,smart-fitnes-ured,grizha-za-zdraveto/smart-fitnes-ured,false,0,486,ASBIS,false,2026-08-06 11:58:57.598,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
809,,,,,,Production Material,Производствени материали,production-material-asbis,other/production-material-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:45.379,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
808,,,,,,Desktop NAS,Настолен NAS,desktop-nas-asbis,other/desktop-nas-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:45.300,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
812,,,,,,Fashion Accessories,Модни аксесоари,fashion-accessories-asbis,other/fashion-accessories-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:45.786,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
813,,,,,,PC Mini,Мини PC,pc-mini-asbis,other/pc-mini-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:45.818,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
815,,,,,,Smart Tracker,Смарт тракер,smart-tracker-asbis,other/smart-tracker-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:45.835,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
749,,,,,,Йонен дифузер,Йонен дифузер,yonen-difuzer-asbis,grizha-za-zdraveto/yonen-difuzer-asbis,false,0,486,ASBIS,false,2026-08-06 11:58:57.605,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
750,,,,,,Пречиствател на въздух,Пречиствател на въздух,prechistvatel-na-vazduh-asbis,grizha-za-zdraveto/prechistvatel-na-vazduh-asbis,false,0,486,ASBIS,false,2026-08-06 11:58:57.611,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
751,,,,,,TWS Bluetooth слушалки,TWS Bluetooth слушалки,tws-bluetooth-slushalki-asbis,aidio-ustroystva/tws-bluetooth-slushalki-asbis,false,0,489,ASBIS,false,2026-08-06 11:58:57.617,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
752,,,,,,Слушалки,Слушалки,slushalki-asbis,aidio-ustroystva/slushalki-asbis,false,0,489,ASBIS,false,2026-08-06 11:58:57.622,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
753,,,,,,Bluetooth говорители,Bluetooth говорители,bluetooth-govoriteli-asbis,aidio-ustroystva/bluetooth-govoriteli-asbis,false,0,489,ASBIS,false,2026-08-06 11:58:57.629,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
817,,,,,,Gaming Simracing Accessories,Гейминг симрейсинг аксесоари,gaming-simracing-accessories-asbis,other/gaming-simracing-accessories-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:45.864,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
818,,,,,,Accessories for Flexible,Аксесоари за флексибилни устройства,accessories-for-flexible-asbis,other/accessories-for-flexible-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:45.876,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
755,,,,,,Микрофон,Микрофон,mikrofon-asbis,aidio-ustroystva/mikrofon-asbis,false,0,489,ASBIS,false,2026-08-06 11:58:57.640,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
937,,,,,,PC all in one,Компютър всичко в едно,pc-all-in-one-asbis,nastolni-rs/pc-all-in-one-asbis,false,0,375,ASBIS,false,2026-08-06 12:30:03.959,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
938,,,,,,Memory Gaming Desktop,Памет гейминг настолна,memory-gaming-desktop-asbis,pamet/memory-gaming-desktop-asbis,false,0,415,ASBIS,false,2026-08-06 12:30:03.982,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
939,,,,,,Memory Gaming Mobile,Памет гейминг мобилна,memory-gaming-mobile-asbis,pamet/memory-gaming-mobile-asbis,false,0,415,ASBIS,false,2026-08-06 12:30:03.998,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
940,,,,,,Gaming Mousepads,Гейминг подложки за мишка,gaming-mousepads-asbis,igri-i-multimediya/gaming-mousepads-asbis,false,0,443,ASBIS,false,2026-08-06 12:30:04.011,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
942,,,,,,Gaming Microphone,Гейминг микрофон,gaming-microphone-asbis,igri-i-multimediya/gaming-microphone-asbis,false,0,443,ASBIS,false,2026-08-06 12:30:04.033,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
757,,,,,,Мултиборд,Мултиборд,multibord-asbis,multibord-asbis/multibord-asbis,false,0,756,ASBIS,false,2026-08-06 11:58:57.655,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
943,,,,,,Drinkware,Съдове за напитки,drinkware-asbis,drebni-domakinski-uredi/drinkware-asbis,false,0,454,ASBIS,false,2026-08-06 12:30:04.041,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
944,,,,,,Cast Iron Cookware,Готварски съдове от чугун,cast-iron-cookware-asbis,drebni-domakinski-uredi/cast-iron-cookware-asbis,false,0,454,ASBIS,false,2026-08-06 12:30:04.055,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
821,,,,,,Gaming Monitor,Гейминг монитор,gaming-monitor-asbis,other/gaming-monitor-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:46.152,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
822,,,,,,Extended Warranty,Удължена гаранция,extended-warranty-asbis,other/extended-warranty-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:46.158,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
823,,,,,,Smart Indoor Siren,Смарт вътрешна сирена,smart-indoor-siren-asbis,other/smart-indoor-siren-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:46.163,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
824,,,,,,Gaming Handbrake,Гейминг ръчна спирачка,gaming-handbrake-asbis,other/gaming-handbrake-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:46.169,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
826,,,,,,Gaming Shifter,Гейминг скоростен лост,gaming-shifter-asbis,other/gaming-shifter-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:46.182,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
945,,,,,,Food Storage Container,Контейнери за съхранение на храна,food-storage-container-asbis,drebni-domakinski-uredi/food-storage-container-asbis,false,0,454,ASBIS,false,2026-08-06 12:30:04.064,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
946,,,,,,Smart Hairdryer,Смарт сешоар,smart-hairdryer-asbis,drebni-domakinski-uredi/smart-hairdryer-asbis,false,0,454,ASBIS,false,2026-08-06 12:30:04.083,2026-08-06 12:36:59.635,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
827,,,,,,VC WebCams,Видеоконферентни уеб камери,vc-webcams-asbis,other/vc-webcams-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:46.188,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
830,,,,,,Irrigators,Иригатори,irrigators-asbis,other/irrigators-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:46.218,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
832,,,,,,Digital Signage Display,Digital Signage Display,digital-signage-display-asbis,other/digital-signage-display-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:46.231,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
853,,,,,,Gaming Mousepads,Гейминг подложки за мишка,gaming-mousepads-asbis,igri-i-multimediya/gaming-mousepads-asbis,false,0,443,ASBIS,false,2026-08-06 12:12:46.430,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
854,,,,,,Gaming Desk,Гейминг бюро,gaming-desk-asbis,igri-i-multimediya/gaming-desk-asbis,false,0,443,ASBIS,false,2026-08-06 12:12:46.439,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
545,,,,,,Networking - Cloud Keys & Gateways - Cloud Key Enterprise,Мрежово - Cloud Key Enterprise,networking-cloud-keys-gateways-cloud-key-enterprise-asbis,other/networking-cloud-keys-gateways-cloud-key-enterprise-asbis,false,0,,ASBIS,false,2026-08-06 11:58:55.189,2026-08-06 11:58:55.189,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
855,,,,,,Gaming Microphone,Гейминг микрофон,gaming-microphone-asbis,igri-i-multimediya/gaming-microphone-asbis,false,0,443,ASBIS,false,2026-08-06 12:12:46.457,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
856,,,,,,Drinkware,Съдове за напитки,drinkware-asbis,drebni-domakinski-uredi/drinkware-asbis,false,0,454,ASBIS,false,2026-08-06 12:12:46.480,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
857,,,,,,Cast Iron Cookware,Готварски съдове от чугун,cast-iron-cookware-asbis,drebni-domakinski-uredi/cast-iron-cookware-asbis,false,0,454,ASBIS,false,2026-08-06 12:12:46.496,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
858,,,,,,Food Storage Container,Контейнери за съхранение на храна,food-storage-container-asbis,drebni-domakinski-uredi/food-storage-container-asbis,false,0,454,ASBIS,false,2026-08-06 12:12:46.507,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
859,,,,,,Smart Hairdryer,Смарт сешоар,smart-hairdryer-asbis,drebni-domakinski-uredi/smart-hairdryer-asbis,false,0,454,ASBIS,false,2026-08-06 12:12:46.512,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
860,,,,,,Cast Aluminum Cookware,Готварски съдове от алуминий,cast-aluminum-cookware-asbis,drebni-domakinski-uredi/cast-aluminum-cookware-asbis,false,0,454,ASBIS,false,2026-08-06 12:12:46.517,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
862,,,,,,Hair Stylers,Стилери за коса,hair-stylers-asbis,drebni-domakinski-uredi/hair-stylers-asbis,false,0,454,ASBIS,false,2026-08-06 12:12:46.537,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
861,,,,,,Acc - Multibakers/Grills,Аксесоари за мултипекари/грилове,acc-multibakers-grills-asbis,drebni-domakinski-uredi/acc-multibakers-grills-asbis,false,0,454,ASBIS,false,2026-08-06 12:12:46.522,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
863,,,,,,Multimedia - PC Headsets,Мултимедия - PC слушалки,multimedia-pc-headsets-asbis,aidio-ustroystva/multimedia-pc-headsets-asbis,false,0,489,ASBIS,false,2026-08-06 12:12:46.545,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
864,,,,,,Kids Watch,Детски часовник,kids-watch-asbis,smart-ustroystva/kids-watch-asbis,false,0,500,ASBIS,false,2026-08-06 12:12:46.550,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
